red,green,blue,redPrime,greenPrime,bluePrime
0.0,0.17647058823529413,0.7647058823529411,0.0,0.1875,0.8125
0.47058823529411764,0.29411764705882354,0.29411764705882354,0.5,0.3125,0.3125
0.17647058823529413,0.29411764705882354,0.35294117647058826,0.1875,0.3125,0.375
0.7647058823529411,0.8235294117647058,0.29411764705882354,0.8125,0.875,0.3125
0.6470588235294118,0.058823529411764705,0.058823529411764705,0.6875,0.0625,0.0625
0.7647058823529411,0.0,0.23529411764705882,0.8125,0.0,0.25
0.5294117647058824,0.0,0.4117647058823529,0.5625,0.0,0.4375
0.17647058823529413,0.058823529411764705,0.29411764705882354,0.1875,0.0625,0.3125
0.7058823529411765,0.5882352941176471,0.7647058823529411,0.75,0.625,0.8125
0.058823529411764705,0.35294117647058826,0.4117647058823529,0.0625,0.375,0.4375
0.5882352941176471,0.35294117647058826,0.23529411764705882,0.625,0.375,0.25
0.5294117647058824,0.4117647058823529,0.6470588235294118,0.5625,0.4375,0.6875
0.4117647058823529,0.4117647058823529,0.11764705882352941,0.4375,0.4375,0.125
0.17647058823529413,0.7647058823529411,0.0,0.1875,0.8125,0.0
0.47058823529411764,0.7647058823529411,0.8235294117647058,0.5,0.8125,0.875
0.5294117647058824,0.5294117647058824,0.8823529411764706,0.5625,0.5625,0.9375
0.5294117647058824,0.5294117647058824,0.35294117647058826,0.5625,0.5625,0.375
0.0,0.5882352941176471,0.0,0.0,0.625,0.0
0.23529411764705882,0.11764705882352941,0.5294117647058824,0.25,0.125,0.5625
0.35294117647058826,0.6470588235294118,0.11764705882352941,0.375,0.6875,0.125
0.23529411764705882,0.8235294117647058,0.7647058823529411,0.25,0.875,0.8125
0.29411764705882354,0.8823529411764706,0.0,0.3125,0.9375,0.0
0.47058823529411764,0.35294117647058826,0.5882352941176471,0.5,0.375,0.625
0.4117647058823529,0.35294117647058826,0.8235294117647058,0.4375,0.375,0.875
0.4117647058823529,0.29411764705882354,0.058823529411764705,0.4375,0.3125,0.0625
0.6470588235294118,0.8235294117647058,0.4117647058823529,0.6875,0.875,0.4375
0.11764705882352941,0.35294117647058826,0.5294117647058824,0.125,0.375,0.5625
0.29411764705882354,0.29411764705882354,0.35294117647058826,0.3125,0.3125,0.375
0.8235294117647058,0.4117647058823529,0.5294117647058824,0.875,0.4375,0.5625
0.5882352941176471,0.23529411764705882,0.11764705882352941,0.625,0.25,0.125
0.23529411764705882,0.23529411764705882,0.4117647058823529,0.25,0.25,0.4375
0.23529411764705882,0.4117647058823529,0.6470588235294118,0.25,0.4375,0.6875
0.47058823529411764,0.7058823529411765,0.23529411764705882,0.5,0.75,0.25
0.47058823529411764,0.4117647058823529,0.35294117647058826,0.5,0.4375,0.375
0.29411764705882354,0.17647058823529413,0.6470588235294118,0.3125,0.1875,0.6875
0.6470588235294118,0.5882352941176471,0.47058823529411764,0.6875,0.625,0.5
0.7058823529411765,0.23529411764705882,0.7647058823529411,0.75,0.25,0.8125
0.23529411764705882,0.47058823529411764,0.0,0.25,0.5,0.0
0.7647058823529411,0.5294117647058824,0.5882352941176471,0.8125,0.5625,0.625
0.4117647058823529,0.8823529411764706,0.6470588235294118,0.4375,0.9375,0.6875
0.8823529411764706,0.7647058823529411,0.11764705882352941,0.9375,0.8125,0.125
0.6470588235294118,0.058823529411764705,0.0,0.6875,0.0625,0.0
0.35294117647058826,0.7647058823529411,0.7058823529411765,0.375,0.8125,0.75
0.5882352941176471,0.23529411764705882,0.11764705882352941,0.625,0.25,0.125
0.8235294117647058,0.47058823529411764,0.11764705882352941,0.875,0.5,0.125
0.8235294117647058,0.6470588235294118,0.8823529411764706,0.875,0.6875,0.9375
0.6470588235294118,0.6470588235294118,0.0,0.6875,0.6875,0.0
0.29411764705882354,0.7647058823529411,0.47058823529411764,0.3125,0.8125,0.5
0.6470588235294118,0.8235294117647058,0.7647058823529411,0.6875,0.875,0.8125
0.35294117647058826,0.17647058823529413,0.4117647058823529,0.375,0.1875,0.4375
0.7058823529411765,0.058823529411764705,0.5882352941176471,0.75,0.0625,0.625
0.5882352941176471,0.17647058823529413,0.17647058823529413,0.625,0.1875,0.1875
0.6470588235294118,0.29411764705882354,0.0,0.6875,0.3125,0.0
0.47058823529411764,0.7058823529411765,0.4117647058823529,0.5,0.75,0.4375
0.7647058823529411,0.6470588235294118,0.6470588235294118,0.8125,0.6875,0.6875
0.4117647058823529,0.8823529411764706,0.7647058823529411,0.4375,0.9375,0.8125
0.5294117647058824,0.5882352941176471,0.0,0.5625,0.625,0.0
0.6470588235294118,0.5882352941176471,0.47058823529411764,0.6875,0.625,0.5
0.47058823529411764,0.29411764705882354,0.4117647058823529,0.5,0.3125,0.4375
0.6470588235294118,0.058823529411764705,0.4117647058823529,0.6875,0.0625,0.4375
0.4117647058823529,0.0,0.8823529411764706,0.4375,0.0,0.9375
0.8823529411764706,0.5294117647058824,0.0,0.9375,0.5625,0.0
0.0,0.6470588235294118,0.35294117647058826,0.0,0.6875,0.375
0.29411764705882354,0.5882352941176471,0.17647058823529413,0.3125,0.625,0.1875
0.11764705882352941,0.5294117647058824,0.47058823529411764,0.125,0.5625,0.5
0.6470588235294118,0.5294117647058824,0.35294117647058826,0.6875,0.5625,0.375
0.4117647058823529,0.0,0.23529411764705882,0.4375,0.0,0.25
0.8823529411764706,0.0,0.17647058823529413,0.9375,0.0,0.1875
0.35294117647058826,0.6470588235294118,0.4117647058823529,0.375,0.6875,0.4375
0.23529411764705882,0.23529411764705882,0.7058823529411765,0.25,0.25,0.75
0.29411764705882354,0.5294117647058824,0.6470588235294118,0.3125,0.5625,0.6875
0.5294117647058824,0.7647058823529411,0.6470588235294118,0.5625,0.8125,0.6875
0.35294117647058826,0.17647058823529413,0.5882352941176471,0.375,0.1875,0.625
0.17647058823529413,0.058823529411764705,0.47058823529411764,0.1875,0.0625,0.5
0.8823529411764706,0.4117647058823529,0.23529411764705882,0.9375,0.4375,0.25
0.8823529411764706,0.0,0.47058823529411764,0.9375,0.0,0.5
0.5294117647058824,0.8235294117647058,0.35294117647058826,0.5625,0.875,0.375
0.058823529411764705,0.35294117647058826,0.29411764705882354,0.0625,0.375,0.3125
0.35294117647058826,0.6470588235294118,0.8235294117647058,0.375,0.6875,0.875
0.7058823529411765,0.5294117647058824,0.8823529411764706,0.75,0.5625,0.9375
0.6470588235294118,0.47058823529411764,0.47058823529411764,0.6875,0.5,0.5
0.5882352941176471,0.17647058823529413,0.35294117647058826,0.625,0.1875,0.375
0.4117647058823529,0.058823529411764705,0.4117647058823529,0.4375,0.0625,0.4375
0.058823529411764705,0.7058823529411765,0.4117647058823529,0.0625,0.75,0.4375
0.8823529411764706,0.47058823529411764,0.47058823529411764,0.9375,0.5,0.5
0.7647058823529411,0.6470588235294118,0.5882352941176471,0.8125,0.6875,0.625
0.7647058823529411,0.23529411764705882,0.8235294117647058,0.8125,0.25,0.875
0.4117647058823529,0.29411764705882354,0.8235294117647058,0.4375,0.3125,0.875
0.5882352941176471,0.7647058823529411,0.8235294117647058,0.625,0.8125,0.875
0.29411764705882354,0.5294117647058824,0.11764705882352941,0.3125,0.5625,0.125
